trade_date,stock_code,stock_name,source_weight_date,source_weight_pct,projected_weight_pct,base_close,close_price,share_factor,relative_value,cumulative_cash_dividend_per_base_share
20260623,300308.SZ,中际旭创,20260615,4.998,5.227173634580628,1245.0,1310.01,1.0,0.05258979903614457,0.0
20260623,300750.SZ,宁德时代,20260615,3.7900000000000005,3.7141819364436848,398.1,392.51,1.0,0.037367819643305704,0.0
20260623,300502.SZ,新易盛,20260615,2.713,2.7540170440672482,540.49,552.0,1.0,0.02770774667431405,0.0
20260623,600519.SH,贵州茅台,20260615,2.86,2.73390131980368,1271.1,1222.45,1.0,0.027505365431516014,0.0
20260623,601318.SH,中国平安,20260615,2.081,1.9223321421892623,54.23,50.4,1.0,0.019340291351650378,0.0
20260623,600036.SH,招商银行,20260615,1.736,1.6568350614686416,38.95,37.4,1.0,0.016669165596919125,0.0
20260623,601899.SH,紫金矿业,20260615,1.8579999999999999,1.6367827706840303,31.31,27.75,1.0,0.016467422548706485,0.0
20260623,688256.SH,寒武纪,20260615,1.51,1.588558668588683,1335.0,1413.0,1.0,0.015982247191011236,0.0
20260623,603986.SH,兆易创新,20260615,1.245,1.5312858212807652,518.0,640.99,1.0,0.015406033783783786,0.0
20260623,000333.SZ,美的集团,20260615,1.417,1.358657231215096,80.93,78.07,1.0,0.013669243790930432,0.0
20260623,002475.SZ,立讯精密,20260615,1.251,1.2655110725483976,68.15,69.36,1.0,0.012732114453411589,0.0
20260623,600900.SH,长江电力,20260615,1.214,1.1760207982697959,27.57,26.87,1.0,0.0118317664127675,0.0
20260623,002384.SZ,东山精密,20260615,1.105,1.1704182581539502,239.31,255.02,1.0,0.01177540010864569,0.0
20260623,002371.SZ,北方华创,20260615,1.063,1.1576562474112402,682.22,747.49,1.0,0.011647003459294654,0.0
20260623,601166.SH,兴业银行,20260615,1.111,1.0691472306777143,18.23,17.65,1.0,0.010756527701590782,0.0
20260623,688008.SH,澜起科技,20260615,0.991,1.0584409057471487,240.1,258.0,1.0,0.010648812994585592,0.0
20260623,688041.SH,海光信息,20260615,1.002,1.0547673128086898,299.32,317.0,1.0,0.010611853534678604,0.15
20260623,601138.SH,工业富联,20260615,1.049,1.0525992388155363,73.4,74.1,1.0,0.010590040871934603,0.0
20260623,688981.SH,中芯国际,20260615,0.9399999999999998,1.014345843894853,130.52,141.7,1.0,0.010205179282868524,0.0
20260623,688012.SH,中微公司,20260615,0.8630000000000001,0.9964816495953193,319.98,371.72,1.0,0.010025450340646292,0.0
20260623,600030.SH,中信证券,20260615,0.9439999999999998,0.9892923490221681,26.86,28.32,1.0,0.009953119880863738,0.0
20260623,300059.SZ,东方财富,20260615,0.861,0.9468537314208482,18.89,20.9,1.0,0.009526151402858653,0.0
