trade_date,stock_code,stock_name,source_weight_date,source_weight_pct,projected_weight_pct,base_close,close_price,share_factor,relative_value,cumulative_cash_dividend_per_base_share
20260624,300308.SZ,中际旭创,20260615,4.998,5.2107818405520065,1245.0,1312.18,1.0,0.05267691277108434,0.0
20260624,300750.SZ,宁德时代,20260615,3.7900000000000005,3.723251190273468,398.1,395.36,1.0,0.03763914594323035,0.0
20260624,300502.SZ,新易盛,20260615,2.713,2.7572260984459027,540.49,555.3,1.0,0.027873390812040925,0.0
20260624,600519.SH,贵州茅台,20260615,2.86,2.68794739568941,1271.1,1207.68,1.0,0.027173037526551806,0.0
20260624,601318.SH,中国平安,20260615,2.081,1.8645473232938068,54.23,49.12,1.0,0.01884910934906878,0.0
20260624,603986.SH,兆易创新,20260615,1.245,1.676357815549988,518.0,705.09,1.0,0.0169466611969112,0.0
20260624,688256.SH,寒武纪,20260615,1.51,1.6257129771156225,1335.0,1453.0,1.0,0.016434681647940076,0.0
20260624,601899.SH,紫金矿业,20260615,1.8579999999999999,1.6230815994008743,31.31,27.65,1.0,0.016408080485467904,0.0
20260624,600036.SH,招商银行,20260615,1.736,1.6206914392730043,38.95,36.76,1.0,0.016383917843388957,0.0
20260624,002475.SZ,立讯精密,20260615,1.251,1.3627767723065112,68.15,75.05,1.0,0.013776603081438,0.0
20260624,000333.SZ,美的集团,20260615,1.417,1.327216315942262,80.93,76.63,1.0,0.013417114790559743,0.0
20260624,002371.SZ,北方华创,20260615,1.063,1.1869204121940025,682.22,770.07,1.0,0.011998833367535397,0.0
20260624,002384.SZ,东山精密,20260615,1.105,1.1744560181272667,239.31,257.13,1.0,0.011872828130876268,0.0
20260624,600900.SH,长江电力,20260615,1.214,1.1586336402667166,27.57,26.6,1.0,0.011712876314834964,0.0
20260624,688041.SH,海光信息,20260615,1.002,1.116280437900355,299.32,337.1,1.0,0.011284718695710277,0.15
20260624,688008.SH,澜起科技,20260615,0.991,1.088040315802187,240.1,266.49,1.0,0.010999233236151604,0.0
20260624,601138.SH,工业富联,20260615,1.049,1.0854507239474467,73.4,76.78,1.0,0.010973054495912805,0.0
20260624,688981.SH,中芯国际,20260615,0.9399999999999998,1.079523220158987,130.52,151.53,1.0,0.010913132087036467,0.0
20260624,601166.SH,兴业银行,20260615,1.111,1.0320808673478965,18.23,17.12,1.0,0.010433527153044433,0.0
20260624,688012.SH,中微公司,20260615,0.8630000000000001,1.021808032063077,319.98,383.0,1.0,0.010329676854803425,0.0
20260624,603259.SH,药明康德,20260615,0.885,1.016661473594811,99.37,115.4,1.0,0.010277649189896347,0.0
