trade_date,stock_code,stock_name,source_weight_date,source_weight_pct,projected_weight_pct,base_close,close_price,share_factor,relative_value,cumulative_cash_dividend_per_base_share
20260616,300308.SZ,中际旭创,20260615,4.998,5.018176886932282,1245.0,1248.09,1.0,0.05010404674698795,0.0
20260616,300750.SZ,宁德时代,20260615,3.7900000000000005,3.8476540928661622,398.1,403.53,1.0,0.03841694800301432,0.0
20260616,600519.SH,贵州茅台,20260615,2.86,2.829664815148644,1271.1,1255.67,1.0,0.028252821965226972,0.0
20260616,300502.SZ,新易盛,20260615,2.713,2.7599908161612805,540.49,549.0,1.0,0.02755716109456234,0.0
20260616,601318.SH,中国平安,20260615,2.081,2.0365710089765896,54.23,52.99,1.0,0.02033416743499908,0.0
20260616,601899.SH,紫金矿业,20260615,1.8579999999999999,1.8002593586699396,31.31,30.29,1.0,0.017974710954966465,0.0
20260616,600036.SH,招商银行,20260615,1.736,1.7217300506783024,38.95,38.57,1.0,0.017190634146341463,0.0
20260616,688256.SH,寒武纪,20260615,1.51,1.4806114658567981,1335.0,1306.99,1.0,0.014783182771535583,0.0
20260616,000333.SZ,美的集团,20260615,1.417,1.3846519174423992,80.93,78.96,1.0,0.013825073520326204,0.0
20260616,603986.SH,兆易创新,20260615,1.245,1.2824615813733493,518.0,532.76,1.0,0.012804752895752896,0.0
20260616,002475.SZ,立讯精密,20260615,1.251,1.2365778824838787,68.15,67.26,1.0,0.012346626559060894,0.0
20260616,600900.SH,长江电力,20260615,1.214,1.1991245379411477,27.57,27.19,1.0,0.011972673195502357,0.0
20260616,002384.SZ,东山精密,20260615,1.105,1.1518039854203834,239.31,249.06,1.0,0.01150020057665789,0.0
20260616,601166.SH,兴业银行,20260615,1.111,1.1029573134902115,18.23,18.07,1.0,0.011012490400438838,0.0
20260616,002371.SZ,北方华创,20260615,1.063,1.0489964698171377,682.22,672.19,1.0,0.010473717715692884,0.0
20260616,601138.SH,工业富联,20260615,1.049,1.0434703627805826,73.4,72.9,1.0,0.010418542234332424,0.0
20260616,688008.SH,澜起科技,20260615,0.991,1.0093620208116616,240.1,244.17,1.0,0.010077987088713037,0.0
