trade_date,stock_code,stock_name,source_weight_date,source_weight_pct,projected_weight_pct,base_close,close_price,share_factor,relative_value,cumulative_cash_dividend_per_base_share
20260617,300308.SZ,中际旭创,20260615,4.998,5.079435115112703,1245.0,1276.11,1.0,0.051228897831325296,0.0
20260617,300750.SZ,宁德时代,20260615,3.7900000000000005,3.766347025540221,398.1,399.0,1.0,0.03798568198944989,0.0
20260617,300502.SZ,新易盛,20260615,2.713,2.7765361195641063,540.49,557.88,1.0,0.028002894410627394,0.0
20260617,600519.SH,贵州茅台,20260615,2.86,2.766358139646236,1271.1,1240.0,1.0,0.027900243883250728,0.0
20260617,601318.SH,中国平安,20260615,2.081,2.007417321940247,54.23,52.76,1.0,0.020245908168910195,0.0
20260617,601899.SH,紫金矿业,20260615,1.8579999999999999,1.790461550322777,31.31,30.43,1.0,0.01805778984350048,0.0
20260617,600036.SH,招商银行,20260615,1.736,1.6894562956549133,38.95,38.23,1.0,0.01703909627727856,0.0
20260617,688256.SH,寒武纪,20260615,1.51,1.4803691207152925,1335.0,1320.0,1.0,0.014930337078651688,0.0
20260617,603986.SH,兆易创新,20260615,1.245,1.396584623317343,518.0,586.04,1.0,0.014085324324324326,0.0
20260617,000333.SZ,美的集团,20260615,1.417,1.3752940136780647,80.93,79.22,1.0,0.013870596812059804,0.0
20260617,002475.SZ,立讯精密,20260615,1.251,1.225281740331852,68.15,67.32,1.0,0.012357640498899484,0.0
20260617,600900.SH,长江电力,20260615,1.214,1.178816183526089,27.57,27.0,1.0,0.011889009793253537,0.0
20260617,002384.SZ,东山精密,20260615,1.105,1.176250305643973,239.31,256.92,1.0,0.01186313150307133,0.0
20260617,002371.SZ,北方华创,20260615,1.063,1.0879716457738982,682.22,704.22,1.0,0.010972792647533052,0.0
20260617,601166.SH,兴业银行,20260615,1.111,1.0780096412733822,18.23,17.84,1.0,0.010872320351069666,0.0
20260617,688008.SH,澜起科技,20260615,0.991,1.0742644567894843,240.1,262.5,1.0,0.010834548104956269,0.0
20260617,601138.SH,工业富联,20260615,1.049,1.0293324600346065,73.4,72.64,1.0,0.010381384196185284,0.0
20260617,688041.SH,海光信息,20260615,1.002,1.0230413926282291,299.32,308.22,1.0,0.010317935320058801,0.0
20260617,688981.SH,中芯国际,20260615,0.9399999999999998,0.9618753360382664,130.52,134.7,1.0,0.00970104198590254,0.0
20260617,600030.SH,中信证券,20260615,0.9439999999999998,0.9537645757954532,26.86,27.37,1.0,0.009619240506329112,0.0
20260617,688012.SH,中微公司,20260615,0.8630000000000001,0.9386322736999121,319.98,351.0,1.0,0.009466622913932122,0.0
20260617,600183.SH,生益科技,20260615,0.873,0.9370645194081151,166.41,180.15,1.0,0.009450811249323959,0.0
20260617,000725.SZ,京东方A,20260615,0.775,0.8709694472354312,5.92,6.71,1.0,0.00878420608108108,0.0
20260617,603259.SH,药明康德,20260615,0.885,0.8671612712229086,99.37,98.2,1.0,0.008745798530743684,0.0
