trade_date,stock_code,stock_name,source_weight_date,source_weight_pct,projected_weight_pct,base_close,close_price,share_factor,relative_value,cumulative_cash_dividend_per_base_share
20260626,300308.SZ,中际旭创,20260615,4.998,5.056005756452678,1245.0,1253.89,1.0,0.05033688530120482,0.0
20260626,300750.SZ,宁德时代,20260615,3.7900000000000005,3.6432856952988915,398.1,381.0,1.0,0.03627204220045215,0.0
20260626,300502.SZ,新易盛,20260615,2.713,2.85364393184896,540.49,566.0,1.0,0.028410479379822016,0.0
20260626,600519.SH,贵州茅台,20260615,2.86,2.6410983013619878,1271.1,1168.63,1.0,0.026294404846196214,28.02423
20260626,603986.SH,兆易创新,20260615,1.245,1.8588807816679123,518.0,770.0,1.0,0.018506756756756757,0.0
20260626,601318.SH,中国平安,20260615,2.081,1.8204201831197002,54.23,47.23,1.0,0.01812384842338189,0.0
20260626,688256.SH,寒武纪,20260615,1.51,1.6564351056061015,1335.0,1458.0,1.0,0.01649123595505618,0.0
20260626,600036.SH,招商银行,20260615,1.736,1.6116323642573975,38.95,36.0,1.0,0.016045186136071886,0.0
20260626,601899.SH,紫金矿业,20260615,1.8579999999999999,1.496089531488032,31.31,25.1,1.0,0.014894857872884063,0.38
20260626,000333.SZ,美的集团,20260615,1.417,1.381426299414859,80.93,78.55,1.0,0.013753286791053995,0.0
20260626,002371.SZ,北方华创,20260615,1.063,1.2729700564717252,682.22,813.37,1.0,0.012673511623816362,0.0
20260626,002475.SZ,立讯精密,20260615,1.251,1.2537807072788743,68.15,68.0,1.0,0.01248246515040352,0.0
20260626,002384.SZ,东山精密,20260615,1.105,1.2073416626074145,239.31,260.32,1.0,0.012020124524675107,0.0
20260626,600900.SH,长江电力,20260615,1.214,1.1786920506204273,27.57,26.65,1.0,0.011734892999637285,0.0
20260626,688041.SH,海光信息,20260615,1.002,1.1597019833607474,299.32,344.9,1.0,0.011545830549244953,0.15
20260626,688012.SH,中微公司,20260615,0.8630000000000001,1.1188174564345805,319.98,413.0,1.0,0.011138789924370274,0.0
20260626,688008.SH,澜起科技,20260615,0.991,1.0854392792171748,240.1,261.82,1.0,0.01080648146605581,0.0
20260626,688981.SH,中芯国际,20260615,0.9399999999999998,1.076113745340412,130.52,148.76,1.0,0.010713637756665643,0.0
20260626,603259.SH,药明康德,20260615,0.885,1.0571903422830269,99.37,118.18,1.0,0.01052523900573614,0.0
20260626,601166.SH,兴业银行,20260615,1.111,1.0265537018765523,18.23,16.77,1.0,0.010220224904004389,0.0
20260626,000725.SZ,京东方A,20260615,0.775,1.0243271266086715,5.92,7.79,1.0,0.010198057432432434,0.056
20260626,601138.SH,工业富联,20260615,1.049,1.0080021860586204,73.4,70.22,1.0,0.010035528610354222,0.0
20260626,600030.SH,中信证券,20260615,0.9439999999999998,0.979250187245301,26.86,27.74,1.0,0.00974927773641102,0.0
20260626,600183.SH,生益科技,20260615,0.873,0.9405768038060067,166.41,178.5,1.0,0.009364250946457545,0.0
20260626,300059.SZ,东方财富,20260615,0.861,0.918839774545474,18.89,20.07,1.0,0.00914784012705135,0.0
20260626,601398.SH,工商银行,20260615,0.882,0.8367581826129974,7.57,7.15,1.0,0.008330647291941877,0.0
20260626,300274.SZ,阳光电源,20260615,0.779,0.7926870520737326,149.1,151.05,1.0,0.007891881287726358,0.0
20260626,600276.SH,恒瑞医药,20260615,0.77,0.7861748568119871,47.88,48.67,1.0,0.007827046783625731,0.0
20260626,300408.SZ,三环集团,20260615,0.726,0.7767817956489956,150.25,160.05,1.0,0.007733530782029951,0.0
20260626,002594.SZ,比亚迪,20260615,0.8880000000000001,0.7679968554671142,90.82,78.2,1.0,0.00764606914776481,0.0
20260626,300394.SZ,天孚通信,20260615,0.719,0.7528707744330322,305.04,318.0,1.0,0.007495476003147127,0.0
20260626,002463.SZ,沪电股份,20260615,0.649,0.7177669097526488,133.76,147.28,1.0,0.007145986842105264,0.0
20260626,601211.SH,国泰海通,20260615,0.711,0.7104773874737599,17.49,17.4,1.0,0.0070734133790737565,0.35
20260626,300476.SZ,胜宏科技,20260615,0.757,0.7052883264560346,344.5,319.55,1.0,0.007021751814223512,0.0
20260626,600176.SH,中国巨石,20260615,0.396,0.6441261112322029,45.77,74.12,1.0,0.006412829364212366,0.0
20260626,601288.SH,农业银行,20260615,0.691,0.64315174822087,6.68,6.19,1.0,0.006403128742514971,0.0
20260626,601328.SH,交通银行,20260615,0.673,0.6277681175048541,7.01,6.51,1.0,0.00624997146932953,0.0
20260626,301308.SZ,江波龙,20260615,0.484,0.6242743594593019,529.23,679.6,1.0,0.00621518810347108,0.0
20260626,600522.SH,中天科技,20260615,0.505,0.6054269818460375,51.35,61.29,1.0,0.0060275462512171364,0.0
20260626,000651.SZ,格力电器,20260615,0.611,0.6000925506221336,37.86,37.02,1.0,0.005974437400950872,0.0
20260626,688072.SH,拓荆科技,20260615,0.477,0.5952358935868031,669.69,832.0,1.0,0.005926085203601665,0.0
20260626,600919.SH,江苏银行,20260615,0.624,0.5885555491614426,11.81,11.09,1.0,0.005859576629974598,0.0
20260626,000988.SZ,华工科技,20260615,0.583,0.5854392681734056,160.98,160.94,1.0,0.005828551372841347,0.0
20260626,600887.SH,伊利股份,20260615,0.579,0.5554754833938461,25.41,24.27,1.0,0.005530236127508854,0.0
20260626,600150.SH,中国船舶,20260615,0.584,0.5455884016850615,35.91,33.4,1.0,0.005431801726538569,0.0
20260626,603993.SH,洛阳钼业,20260615,0.657,0.5438287602471665,20.92,17.24,1.0,0.005414282982791586,0.0
20260626,000338.SZ,潍柴动力,20260615,0.569,0.5437052264238115,29.38,27.95,1.0,0.005413053097345133,0.0
20260626,603019.SH,中科曙光,20260615,0.45000000000000007,0.5223994951211852,85.45,98.76,1.0,0.005200936220011704,0.0
20260626,600584.SH,长电科技,20260615,0.383,0.522230720181311,74.32,100.89,1.0,0.005199255920344457,0.1
20260626,000858.SZ,五 粮 液,20260615,0.556,0.513159474174365,79.63,73.17,1.0,0.005108943865377372,0.0
20260626,688521.SH,芯原股份,20260615,0.359,0.5109598318493381,237.12,336.0,1.0,0.0050870445344129555,0.0
20260626,600309.SH,万华化学,20260615,0.49699999999999994,0.48758936394161634,73.5,71.79,1.0,0.004854371428571429,0.0
20260626,601816.SH,京沪高铁,20260615,0.515,0.4811690563633208,4.87,4.53,1.0,0.004790451745379877,0.0
20260626,002415.SZ,海康威视,20260615,0.4050000000000001,0.44136858665849926,30.71,33.32,1.0,0.004394203842396614,0.0
20260626,300124.SZ,汇川技术,20260615,0.473,0.43382602061820097,69.3,63.28,1.0,0.004319111111111111,0.0
20260626,600111.SH,北方稀土,20260615,0.45999999999999996,0.4326527463232881,50.47,47.26,1.0,0.0043074301565286304,0.0
20260626,601688.SH,华泰证券,20260615,0.428,0.43095330990247344,20.36,20.41,1.0,0.004290510805500982,0.0
20260626,002916.SZ,深南电路,20260615,0.392,0.426926978372154,399.8,433.5,1.0,0.004250425212606303,0.0
20260626,600000.SH,浦发银行,20260615,0.457,0.4219379865769612,9.53,8.76,1.0,0.004200755508919203,0.0
20260626,601857.SH,中国石油,20260615,0.4719999999999999,0.4179316222606839,10.13,8.93,1.0,0.00416086870681145,0.25
20260626,000063.SZ,中兴通讯,20260615,0.432,0.4158452143874398,37.22,35.67,1.0,0.00414009672219237,0.0
20260626,600089.SH,特变电工,20260615,0.43299999999999994,0.41007761863053377,23.81,22.45,1.0,0.0040826753464930695,0.0
20260626,000100.SZ,TCL科技,20260615,0.346,0.4062085904936649,4.62,5.4,1.0,0.004044155844155844,0.0
20260626,300433.SZ,蓝思科技,20260615,0.33,0.40074016027481957,45.98,55.59,1.0,0.003989712918660287,0.0
20260626,002028.SZ,思源电气,20260615,0.399,0.39428464339861313,178.0,175.12,1.0,0.003925442696629215,0.0
20260626,601088.SH,中国神华,20260615,0.42899999999999994,0.3929659427075613,43.39,39.57,1.0,0.003912313897211338,0.0
20260626,600031.SH,三一重工,20260615,0.4099999999999999,0.37941313627295103,19.19,17.68,1.0,0.003777384054194892,0.0
20260626,002142.SZ,宁波银行,20260615,0.382,0.3720991446894458,32.1,31.13,1.0,0.003704566978193146,0.0
20260626,000001.SZ,平安银行,20260615,0.386,0.3586154796562953,11.06,10.23,1.0,0.003570325497287523,0.0
20260626,002353.SZ,杰瑞股份,20260615,0.342,0.3582887908211369,154.87,161.53,1.0,0.003567073028992058,0.0
20260626,601601.SH,中国太保,20260615,0.4099999999999999,0.3521196709399612,33.25,28.43,1.0,0.0035056541353383455,0.0
20260626,300014.SZ,亿纬锂能,20260615,0.322,0.3423588846802955,58.77,62.21,1.0,0.0034084771141738987,0.0
20260626,600549.SH,厦门钨业,20260615,0.285,0.3393556611318547,71.28,84.5,1.0,0.003378577441077441,0.0
20260626,002050.SZ,三花智控,20260615,0.369,0.3362053228960027,45.75,41.5,1.0,0.003347213114754098,0.0
20260626,000792.SZ,盐湖股份,20260615,0.366,0.3318130472543153,32.03,28.91,1.0,0.0033034842335310645,0.0
20260626,002714.SZ,牧原股份,20260615,0.347,0.33154621253175964,35.28,33.56,1.0,0.0033008276643990927,0.0
20260626,600406.SH,国电南瑞,20260615,0.339,0.3300527619242588,23.46,22.74,1.0,0.003285959079283887,0.0
20260626,601668.SH,中国建筑,20260615,0.353,0.32843920543634214,4.75,4.4,1.0,0.0032698947368421053,0.0
20260626,000657.SZ,中钨高新,20260615,0.285,0.3278030803957996,86.9,99.51,1.0,0.003263561565017261,0.0
20260626,601229.SH,上海银行,20260615,0.329,0.3200193201629886,9.18,8.89,1.0,0.003186067538126362,0.0
20260626,601919.SH,中远海控,20260615,0.327,0.30351570276476963,14.49,13.39,1.0,0.0030217598343685306,0.44
20260626,601939.SH,建设银行,20260615,0.317,0.2997117641488051,10.39,9.78,1.0,0.002983888354186718,0.0
20260626,601728.SH,中国电信,20260615,0.338,0.29853426014915746,6.05,5.32,1.0,0.0029721652892561986,0.0
20260626,601988.SH,中国银行,20260615,0.316,0.2982430362988235,6.13,5.76,1.0,0.0029692659053833603,0.0
20260626,600016.SH,民生银行,20260615,0.324,0.2949548241430091,3.63,3.29,1.0,0.0029365289256198354,0.0
20260626,300760.SZ,迈瑞医疗,20260615,0.32,0.2939500562591857,146.5,133.98,1.0,0.0029265255972696245,0.0
20260626,600660.SH,福耀玻璃,20260615,0.302,0.2918790822063258,52.41,50.43,1.0,0.0029059072696050376,0.0
20260626,002602.SZ,世纪华通,20260615,0.296,0.2913447781881044,13.95,13.67,1.0,0.0029005878136200715,0.0
20260626,601225.SH,陕西煤业,20260615,0.353,0.29055805868538415,25.26,20.7,1.0,0.002892755344418052,0.909
20260626,600941.SH,中国移动,20260615,0.306,0.2831869508998577,94.23,86.82,1.0,0.0028193696275071625,0.0
20260626,002938.SZ,鹏鼎控股,20260615,0.262,0.2791062112245619,104.64,110.98,1.0,0.0027787423547400614,0.0
20260626,601012.SH,隆基绿能,20260615,0.292,0.2777311378612156,13.38,12.67,1.0,0.0027650523168908816,0.0
20260626,600999.SH,招商证券,20260615,0.247,0.27464797274666775,18.5,20.48,1.0,0.002734356756756757,0.0
20260626,600926.SH,杭州银行,20260615,0.297,0.27211327105138716,16.28,14.85,1.0,0.0027091216216216215,0.0
