etf_code,etf_name,公告日期,证券代码,证券简称,股票数量_股,现金替代标志,现金替代标志_原始,申购现金替代溢价比率,赎回现金替代折价比率,替代金额_元,挂牌市场,挂牌市场_代码
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000001,平安银行,1500,允许,1,10%,10%,        16170.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000002,万科A,1100,允许,1,10%,10%,         3399.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000063,中兴通讯,500,允许,1,10%,10%,        18820.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000100,TCL科技,3300,允许,1,10%,10%,        16896.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000157,中联重科,800,允许,1,10%,10%,         6104.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000166,申万宏源,1400,允许,1,10%,10%,         6398.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000301,东方盛虹,400,允许,1,10%,10%,         4908.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000333,美的集团,800,允许,1,10%,10%,        63376.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000338,潍柴动力,900,允许,1,10%,10%,        26352.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000408,藏格矿业,100,允许,1,10%,10%,         7718.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000425,徐工机械,1300,允许,1,10%,10%,        12025.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000538,云南白药,100,允许,1,10%,10%,         4891.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000568,泸州老窖,100,允许,1,10%,10%,         8294.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000596,古井贡酒,0,必须,2,-,-,            0.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000617,中油资本,400,允许,1,10%,10%,         2944.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000625,长安汽车,800,允许,1,10%,10%,         5912.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000630,铜陵有色,1300,允许,1,10%,10%,         9828.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000651,格力电器,700,允许,1,10%,10%,        26005.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000657,中钨高新,100,允许,1,10%,10%,         8953.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000708,中信特钢,200,允许,1,10%,10%,         2722.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000725,京东方A,5800,允许,1,10%,10%,        38570.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000768,中航西飞,200,允许,1,10%,10%,         4258.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000776,广发证券,500,允许,1,10%,10%,        10710.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000792,盐湖股份,500,允许,1,10%,10%,        15435.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000807,云铝股份,300,允许,1,10%,10%,         7500.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000858,五 粮 液,300,允许,1,10%,10%,        23247.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000895,双汇发展,200,允许,1,10%,10%,         4610.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000938,紫光股份,400,允许,1,10%,10%,        10884.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000963,华东医药,100,允许,1,10%,10%,         2770.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000975,山金国际,300,允许,1,10%,10%,         6564.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000977,浪潮信息,200,允许,1,10%,10%,        12900.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000988,华工科技,200,允许,1,10%,10%,        34102.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,000999,华润三九,100,允许,1,10%,10%,         2379.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,001280,中国铀业,0,必须,2,-,-,            0.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,001391,国货航,200,允许,1,10%,10%,          906.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,001965,招商公路,300,允许,1,10%,10%,         2940.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,001979,招商蛇口,600,允许,1,10%,10%,         4518.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002001,新和成,200,允许,1,10%,10%,         5700.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002027,分众传媒,1600,允许,1,10%,10%,         8192.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002028,思源电气,100,允许,1,10%,10%,        18693.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002049,紫光国微,100,允许,1,10%,10%,         8000.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002050,三花智控,400,允许,1,10%,10%,        17840.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002074,国轩高科,200,允许,1,10%,10%,         6024.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002142,宁波银行,500,允许,1,10%,10%,        15720.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002179,中航光电,200,允许,1,10%,10%,         7764.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002202,金风科技,400,允许,1,10%,10%,         8792.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002230,科大讯飞,300,允许,1,10%,10%,        12477.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002236,大华股份,300,允许,1,10%,10%,         4893.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002241,歌尔股份,400,允许,1,10%,10%,         9472.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002304,洋河股份,100,允许,1,10%,10%,         4208.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002311,海大集团,100,允许,1,10%,10%,         4158.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002352,顺丰控股,400,允许,1,10%,10%,        12880.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002353,杰瑞股份,100,允许,1,10%,10%,        15765.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002371,北方华创,100,允许,1,10%,10%,        70422.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002384,东山精密,200,允许,1,10%,10%,        51384.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002415,海康威视,600,允许,1,10%,10%,        19416.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002422,科伦药业,200,允许,1,10%,10%,         7124.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002460,赣锋锂业,200,允许,1,10%,10%,        14264.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002463,沪电股份,200,允许,1,10%,10%,        29310.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002466,天齐锂业,200,允许,1,10%,10%,        12808.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002475,立讯精密,800,允许,1,10%,10%,        53856.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002493,荣盛石化,500,允许,1,10%,10%,         5950.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002532,天山铝业,500,允许,1,10%,10%,         6275.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002558,巨人网络,200,允许,1,10%,10%,         4818.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002594,比亚迪,400,允许,1,10%,10%,        34988.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002600,领益智造,600,允许,1,10%,10%,         9510.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002602,世纪华通,900,允许,1,10%,10%,        11772.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002625,光启技术,300,允许,1,10%,10%,        11373.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002648,卫星化学,300,允许,1,10%,10%,         6720.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002709,天赐材料,200,允许,1,10%,10%,        10570.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002714,牧原股份,400,允许,1,10%,10%,        13864.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002736,国信证券,500,允许,1,10%,10%,         5230.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002837,英维克,100,允许,1,10%,10%,         7462.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002916,深南电路,0,必须,2,-,-,            0.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002920,德赛西威,0,必须,2,-,-,            0.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,002938,鹏鼎控股,100,允许,1,10%,10%,        11901.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,003816,中国广核,1300,允许,1,10%,10%,         5447.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300014,亿纬锂能,200,允许,1,10%,10%,        13508.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300015,爱尔眼科,700,允许,1,10%,10%,         5810.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300033,同花顺,0,必须,2,-,-,            0.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300059,东方财富,2000,允许,1,10%,10%,        38080.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300122,智飞生物,200,允许,1,10%,10%,         2522.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300124,汇川技术,300,允许,1,10%,10%,        20925.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300251,光线传媒,200,允许,1,10%,10%,         2268.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300274,阳光电源,200,允许,1,10%,10%,        29830.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300308,中际旭创,200,允许,1,10%,10%,       255222.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300316,晶盛机电,100,允许,1,10%,10%,         5187.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300394,天孚通信,100,允许,1,10%,10%,        32933.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300408,三环集团,200,允许,1,10%,10%,        31092.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300413,芒果超媒,100,允许,1,10%,10%,         1561.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300418,昆仑万维,100,允许,1,10%,10%,         3875.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300433,蓝思科技,300,允许,1,10%,10%,        15363.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300442,润泽科技,100,允许,1,10%,10%,         8117.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300450,先导智能,200,允许,1,10%,10%,         9626.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300476,胜宏科技,100,允许,1,10%,10%,        36170.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300498,温氏股份,800,允许,1,10%,10%,        10152.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300502,新易盛,200,允许,1,10%,10%,       111576.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300628,亿联网络,100,允许,1,10%,10%,         3378.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300661,圣邦股份,100,允许,1,10%,10%,        13155.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300750,宁德时代,400,允许,1,10%,10%,       159600.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300760,迈瑞医疗,100,允许,1,10%,10%,        14335.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300803,指南针,100,允许,1,10%,10%,         9779.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300832,新产业,100,允许,1,10%,10%,         4270.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300866,安克创新,0,必须,2,-,-,            0.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300896,爱美客,0,必须,2,-,-,            0.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,300999,金龙鱼,100,允许,1,10%,10%,         2469.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,301165,锐捷网络,0,必须,2,-,-,            0.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,301236,软通动力,100,允许,1,10%,10%,         3848.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,301269,华大九天,0,必须,2,-,-,            0.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,301308,江波龙,0,必须,2,-,-,            0.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,302132,中航成飞,0,必须,2,-,-,            0.000,深圳证券交易所,102
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600000,浦发银行,2100,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600009,上海机场,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600010,包钢股份,3600,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600011,华能国际,700,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600015,华夏银行,1000,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600016,民生银行,4000,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600018,上港集团,500,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600019,宝钢股份,1400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600023,浙能电力,600,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600025,华能水电,300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600026,中远海能,300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600027,华电国际,600,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600028,中国石化,2300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600029,南方航空,900,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600030,中信证券,1600,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600031,三一重工,900,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600036,招商银行,2000,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600039,四川路桥,400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600048,保利发展,1100,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600050,中国联通,2500,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600061,国投资本,400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600066,宇通客车,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600085,同仁堂,100,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600089,特变电工,800,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600104,上汽集团,700,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600111,北方稀土,400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600115,中国东航,1400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600118,中国卫星,100,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600150,中国船舶,700,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600160,巨化股份,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600176,中国巨石,400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600183,生益科技,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600188,兖矿能源,300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600196,复星医药,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600219,南山铝业,1100,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600221,海航控股,4100,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600233,圆通速递,300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600276,恒瑞医药,700,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600309,万华化学,300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600346,恒力石化,300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600362,江西铜业,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600372,中航机载,400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600406,国电南瑞,600,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600415,小商品城,400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600426,华鲁恒升,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600436,片仔癀,0,必须,2,-,-,            0.000,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600438,通威股份,400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600460,士兰微,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600482,中国动力,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600489,中金黄金,500,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600515,海南机场,900,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600519,贵州茅台,100,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600522,中天科技,400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600547,山东黄金,300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600549,厦门钨业,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600570,恒生电子,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600584,长电科技,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600585,海螺水泥,400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600588,用友网络,300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600600,青岛啤酒,100,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600660,福耀玻璃,300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600674,川投能源,300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600690,海尔智家,600,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600741,华域汽车,300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600760,中航沈飞,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600795,国电电力,1400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600803,新奥股份,100,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600809,山西汾酒,100,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600845,宝信软件,100,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600875,东方电气,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600886,国投电力,400,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600887,伊利股份,1000,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600893,航发动力,200,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600900,长江电力,2000,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600905,三峡能源,2300,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600918,中泰证券,500,允许,1,34%,0%,-,上海证券交易所,101
510300,华泰柏瑞沪深300交易型开放式指数证券投资基金,2026-06-18,600919,江苏银行,2300,允许,1,34%,0%,-,上海证券交易所,101
